iter	Logloss	Accuracy
0	0.6743229869	0.821664465
1	0.658350789	0.8190224571
2	0.6443699681	0.8177014531
3	0.6293928357	0.8163804491
4	0.6160790007	0.8256274769
5	0.6054588341	0.8243064729
6	0.5916360879	0.8243064729
7	0.5811156521	0.8150594452
8	0.575022793	0.8150594452
9	0.5661827535	0.8137384412
10	0.5597183307	0.8137384412
11	0.5513298711	0.8137384412
12	0.542857698	0.8137384412
13	0.5357130533	0.8137384412
14	0.5305038731	0.8137384412
15	0.5249805289	0.8137384412
16	0.5186796479	0.8124174373
17	0.5119499712	0.8137384412
18	0.5067487104	0.8137384412
19	0.5031483254	0.8124174373
20	0.499422223	0.8124174373
21	0.4931902955	0.8124174373
22	0.4873957127	0.8137384412
23	0.4831073748	0.8137384412
24	0.4780224565	0.8137384412
25	0.4734680802	0.8137384412
26	0.4718201561	0.8137384412
27	0.4684386954	0.8137384412
28	0.4667839575	0.8137384412
29	0.4628106891	0.8137384412
30	0.4597480591	0.8137384412
31	0.4569491924	0.8137384412
32	0.4535017457	0.8163804491
33	0.45007506959	-0.5540341262
60	-0.5456697578
61	-0.5381035016
62	-0.5304403419
63	-0.5228478822
64	-0.5160153107
65	-0.5089185847
66	-0.5027298023
67	-0.4960575245
68	-0.4898877014
69	-0.4835138022
70	-0.4773398338
71	-0.4709604073
72	-0.4649928145
73	-0.458874959
74	-0.4532436279
75	-0.4477056728
76	-0.4421462472
77	-0.4366894519
78	-0.4316652619
79	-0.4265597178
80	-0.421435171
81	-0.4166693406
82	-0.4115188792
83	-0.4072686428
84	-0.4026339976
85	-0.3977649481
86	-0.393559153
87	-0.3892847832
88	-0.3850799415
89	-0.3809885778
90	-0.3770986464
91	-0.3727089848
92	-0.3688133695
93	-0.3649401919
94	-0.3612772834
95	-0.3576957009
96	-0.3541305677
97	-0.3508545768
98	-0.3470626487
99	-0.3436970096
100	-0.34052722
101	-0.3372357915
102	-0.3337905485
103	-0.3309161963
104	-0.3275028559
105	-0.3240558671
106	-0.3209460659
107	-0.3182189158
108	-0.3154045555
109	-0.3127275213
110	-0.3095909557
111	-0.3065317881
112	-0.3036273659
113	-0.301059725
114	-0.298110214
115	-0.2956395424
116	-0.2930928923
117	-0.2907417285
118	-0.2885430397
119	-0.2863555475
120	-0.2836491178
121	-0.2810494826
122	-0.2786088974
123	-0.2765205133
124	-0.2742288751
125	-0.2720569386
126	-0.2698973571
127	-0.2678443761
128	-0.2653111441
129	-0.2632094707
130	-0.2609982742
131	-0.2587892243
132	-0.2567648572
133	-0.2550496348
134	-0.2529583559
135	-0.2510365148
136	-0.2488540194
137	-0.2468281952
138	-0.2447360857
139	-0.24286006
140	-0.2412011849
141	-0.2394662476
142	-0.2375217194
143	-0.2356151268
144	-0.2338034191
145	-0.2320923619
146	-0.2305875766
147	-0.2289062406
148	-0.2272306556
149	-0.2255687947
150	-0.2239123577
151	-0.2224494958
152	-0.2208302941
153	-0.2192442571
154	-0.2176989178
155	-0.2164473251
156	-0.2149844286
157	-0.2133173329
158	-0.2116823424
159	-0.2103405277
160	-0.2089921661
161	-0.2074662249
162	-0.2060796389
163	-0.2046673641
164	-0.2034037168
165	-0.2018084735
166	-0.2007133827
167	-0.1994990552
168	-0.1984412313
169	-0.1971666132
170	-0.1959489204
171	-0.1947773066
172	-0.1934254544
173	-0.1923806503
174	-0.1910821779
175	-0.1900767108
176	-0.1889999447
177	-0.1878903488
178	-0.1867810249
179	-0.1855561257
180	-0.1841642703
181	-0.1829818806
182	-0.1818244135
183	-0.1808116852
184	-0.1797460064
185	-0.1786955334
186	-0.1775865346
187	-0.1766560941
188	-0.1757107079
189	-0.174545566
190	-0.1734753824
191	-0.1725826272
192	-0.1717867693
193	-0.170814176
194	-0.169729788
195	-0.1686729291
196	-0.167657912
197	-0.1667768021
198	-0.165925635
199	-0.1649053097
200	-0.1640954299
201	-0.163333889
202	-0.1624587541
203	-0.1615323287
204	-0.1605422307
205	-0.1595370061
206	-0.1585895223
207	-0.157634946
208	-0.1567806238
209	-0.1559202845
210	-0.1550795027
211	-0.1541075903
212	-0.15346149
213	-0.1526346816
214	-0.15186459
215	-0.1510936643
216	-0.1502467975
217	-0.1493232858
218	-0.1485831603
219	-0.1479074601
220	-0.1470377103
221	-0.1462646153
222	-0.145381857
223	-0.1447435273
224	-0.1440694706
225	-0.1434758945
226	-0.142838266
227	-0.1420614642
228	-0.1415043353
229	-0.1408220316
230	-0.1400524697
231	-0.1393836581
232	-0.1387899576
233	-0.1380700464
234	-0.1375514218
235	-0.1367597534
236	-0.1359675325
237	-0.1352240235
238	-0.1345011942
239	-0.1338544964
240	-0.1332665603
241	-0.1327044094
242	-0.1321535357
243	-0.1314449233
244	-0.1308750178
245	-0.1304470392
246	-0.1298528196
247	-0.1292371086
248	-0.1287126597
249	-0.1280450848
250	-0.127518466
251	-0.1268146179
252	-0.1263824113
253	-0.1256485583
254	-0.1250431331
255	-0.1245106609
256	-0.1238935539
257	-0.1233475179
258	-0.1227515648
259	-0.1222693849
260	-0.1218581784
261	-0.1213671657
262	-0.1209157798
263	-0.1203009611
264	-0.1198163583
265	-0.1192122197
266	-0.1187982419
267	-0.1183917246
268	-0.1177828882
269	-0.1174306149
270	-0.1171068878
271	-0.1167895829
272	-0.1163636051
273	-0.115768698
274	-0.1152185016
275	-0.1147412414
276	-0.1142633837
277	-0.1139301541
278	-0.1133498353
279	-0.1128677687
280	-0.1124250242
281	-0.1119484672
282	-0.1114734963
283	-0.1110675208
284	-0.1105694037
285	-0.110034723
286	-0.1094973438
287	-0.1090182712
288	-0.108567688
289	-0.1081940152
290	-0.1077024408
291	-0.1071360517
292	-0.1067830271
293	-0.1063084367
294	-0.1059032454
295	-0.1055712867
296	-0.1051926557
297	-0.1047089618
298	-0.1042993482
299	-0.1038888997
300	-0.1034571887
301	-0.1030010743
302	-0.1025768418
303	-0.1022565624
304	-0.1017571571
305	-0.1012942288
306	-0.1008063984
307	-0.1004883818
308	-0.1000623664
309	-0.09972301105
310	-0.09933120155
311	-0.09891678468
312	-0.09850301297
313	-0.09821317036
314	-0.09784294285
315	-0.09737562631
316	-0.09706464939
317	-0.09678026721
318	-0.09644175891
319	-0.09602814305
320	-0.0958008548
321	-0.09537433857
322	-0.09498691452
323	-0.09463410164
324	-0.09431831982
325	-0.09389511411
326	-0.09350915584
327	-0.09318872957
328	-0.09284546129
329	-0.09256059001
330	-0.09227775297
331	-0.09189422844
332	-0.09153326402
333	-0.0911636069
334	-0.09085830484
335	-0.09043205421
336	-0.09009978176
337	-0.08975936588
338	-0.08942796859
339	-0.08911049486
340	-0.08875871532
341	-0.08838255695
342	-0.08802369902
343	-0.0877209388
344	-0.08743934684
345	-0.0870963861
346	-0.08668947596
347	-0.08627550025
348	-0.08597346713
349	-0.08563512452
350	-0.08532594947
351	-0.08496956051
352	-0.08471376102
353	-0.08435226299
354	-0.08402816805
355	-0.08367783845
356	-0.0833901638
357	-0.0830688915
358	-0.08273527753
359	-0.08239929914
360	-0.08217639787
361	-0.08194594289
362	-0.08167174349
363	-0.08138464356
364	-0.08110930419
365	-0.08087557651
366	-0.08062431201
367	-0.08038924093
368	-0.08014276245
369	-0.07984220766
370	-0.07960646994
371	-0.07930925782
372	-0.07901142382
373	-0.0787085914
374	-0.07843147779
375	-0.07813345706
376	-0.07784444016
377	-0.07753611158
378	-0.0772117196
379	-0.07688354111
380	-0.07665111911
381	-0.07633978
382	-0.0760494278
383	-0.07584948142
384	-0.07567402884
385	-0.07537744498
386	-0.07507797256
387	-0.07485218025
388	-0.07460033601
389	-0.0743355943
390	-0.07406733252
391	-0.07383215368
392	-0.07365132499
393	-0.07338245436
394	-0.07308593444
395	-0.0728785547
396	-0.07262184509
397	-0.0723803618
398	-0.07212706236
399	-0.07190869535
400	-0.07170813487
401	-0.07145802594
402	-0.07120488434
403	-0.07095813124
404	-0.07064276344
405	-0.07037154438
406	-0.07013795894
407	-0.06995904855
408	-0.0697121075
409	-0.06948499972
410	-0.06928127245
411	-0.06909939184
412	-0.06893128401
413	-0.0687164218
414	-0.06857196721
415	-0.06831284961
416	-0.06808455777
417	-0.06788924147
418	-0.06775443893
419	-0.06752629906
420	-0.0672717535
421	-0.06709120103
422	-0.06686577851
423	-0.066637176
424	-0.06648995655
425	-0.06626348662
426	-0.06598197559
427	-0.06574497683
428	-0.0655480536
429	-0.06531035158
430	-0.06510838271
431	-0.06494735697
432	-0.06473939379
433	-0.0646367883
434	-0.06441062533
435	-0.06424616989
436	-0.06404297652
437	-0.06382640042
438	-0.06367274088
439	-0.06346486363
440	-0.06335775283
441	-0.06322211783
27	0.8745046235
269	0.3131794666	0.8745046235
270	0.3128855505	0.8745046235
271	0.3123290917	0.8758256275
272	0.3120410756	0.8758256275
273	0.3114023577	0.8745046235
274	0.3105662998	0.8784676354
275	0.309890365	0.8771466314
276	0.3093620744	0.8797886394
277	0.3089383936	0.8797886394
278	0.308418095	0.8784676354
279	0.3080487946	0.8811096433
280	0.3072951988	0.8784676354
281	0.3070600648	0.8797886394
282	0.3060167531	0.8824306473
283	0.3055662702	0.8837516513
284	0.3044765663	0.8850726552
285	0.3041834246	0.8850726552
286	0.3036962982	0.8837516513
287	0.3032326541	0.8837516513
288	0.3024883949	0.8850726552
289	0.3021745126	0.8850726552
290	0.3014935547	0.8877146631
291	0.3009557573	0.8863936592
292	0.3003856646	0.8877146631
293	0.3001465391	0.8877146631
294	0.2997844707	0.8877146631
295	0.299387579	0.8877146631
296	0.2991201725	0.8877146631
297	0.298747014	0.8863936592
298	0.2982939259	0.8863936592
299	0.2979581523	0.8863936592
300	0.2977672567	0.8877146631
301	0.2973428053	0.8850726552
302	0.2969058994	0.8863936592
303	0.2964840719	0.8850726552
304	0.2962654051	0.8850726552
305	0.2958738715	0.8850726552
306	0.2952037931	0.8850726552
307	0.2947523449	0.8877146631
308	0.2940846777	0.8850726552
309	0.2931798335	0.8863936592
310	0.2923309169	0.8890356671
311	0.2916569716	0.8890356671
312	0.2912254133	0.8877146631
313	0.2908601775	0.8877146631
314	0.2902840902	0.891677675
315	0.2900673344	0.891677675
316	0.2895259155	0.891677675
317	0.2889239644	0.891677675
318	0.2885860569	0.892998679
319	0.2882797459	0.891677675
320	0.2879000765	0.8903566711
321	0.2877798001	0.891677675
322	0.2874294334	0.892998679
323	0.2868755044	0.892998679
324	0.2867239292	0.892998679
325	0.2863547958	0.891677675
326	0.2858595233	0.891677675
327	0.2854593474	0.894319683
328	0.2845074699	0.8956406869
329	0.2841234693	0.8956406869
330	0.2835285952	0.8969616909
331	0.2829693112	0.8969616909
332	0.2822749395	0.8982826948
333	0.2819505766	0.8982826948
334	0.2812774554	0.8996036988
335	0.2808650818	0.8996036988
336	0.2805579606	0.9009247028
337	0.280413495	0.9009247028
338	0.2798572868	0.8996036988
339	0.2795802637	0.9009247028
340	0.2792572594	0.8996036988
341	0.2790135438	0.9009247028
342	0.2785982737	0.9048877147
343	0.2780878759	0.9048877147
344	0.2775685868	0.9062087186
345	0.2771572925	0.9062087186
346	0.2766297197	0.9062087186
347	0.2762712335	0.9048877147
348	0.2759677301	0.9048877147
349	0.2757649676	0.9048877147
350	0.2754451743	0.9048877147
351	0.2750797823	0.9075297226
352	0.2747731116	0.9075297226
353	0.2743825885	0.9075297226
354	0.2739242547	0.9088507266
355	0.2734930196	0.9062087186
356	0.2731035111	0.9062087186
357	0.2729234548	0.9062087186
358	0.2725391574	0.9048877147
359	0.2723454754	0.9048877147
360	0.2720528718	0.9048877147
361	0.2717120747	0.9075297226
362	0.2712481002	0.9075297226
363	0.2709635115	0.9088507266
364	0.2707968002	0.9088507266
365	0.270581559	0.9101717305
366	0.2703627874	0.9101717305
367	0.2702607064	0.9101717305
368	0.270136467	0.9101717305
369	0.2694073994	0.9114927345
370	0.2691352979	0.9128137384
371	0.2685655352	0.9128137384
372	0.26840856	0.9141347424
373	0.2679085901	0.9141347424
374	0.2674393397	0.9180977543
375	0.2669053698	0.9180977543
376	0.2666396145	0.9180977543
377	0.2662892383	0.9180977543
378	0.2659993868	0.9180977543
379	0.2658038953	0.9167767503
380	0.2653954794	0.9194187583
381	0.2650760335	0.9194187583
382	0.2646036307	0.9207397622
383	0.2642536663	0.9207397622
384	0.2639098981	0.9207397622
385	0.2637701132	0.9207397622
386	0.2632426331	0.9207397622
387	0.2629330247	0.9207397622
388	0.2626434456	0.9207397622
389	0.2623346208	0.9220607662
390	0.2621186351	0.9220607662
391	0.2616721036	0.9233817701
392	0.26149206	0.9233817701
393	0.2611791771	0.9233817701
394	0.2610023856	0.9233817701
395	0.2603996734	0.9220607662
396	0.2599970982	0.9247027741
397	0.2598334437	0.9247027741
398	0.2596394113	0.9247027741
399	0.2592423342	0.9247027741
400	0.258956155	0.9247027741
401	0.2584820753	0.9247027741
402	0.2580068934	0.9247027741
403	0.2577657883	0.9247027741
404	0.2574950538	0.9247027741
405	0.2573379311	0.9247027741
406	0.2572062553	0.9247027741
407	0.2570321533	0.9247027741
408	0.2564751276	0.9247027741
409	0.2560499684	0.9247027741
410	0.25575466	0.9247027741
411	0.2555977448	0.9247027741
412	0.2554100052	0.9247027741
413	0.2549011136	0.9247027741
414	0.2546515892	0.9247027741
415	0.2543573513	0.9247027741
416	0.2540531694	0.9260237781
417	0.2533570161	0.9260237781
418	0.2532370879	0.9260237781
419	0.2528913619	0.9260237781
420	0.2525817127	0.9260237781
421	0.2524582191	0.9260237781
422	0.2522458574	0.9260237781
423	0.2521486145	0.9260237781
424	0.2515818039	0.9260237781
425	0.2512913218	0.927344782
426	0.2510666045	0.927344782
427	0.2505434546	0.928665786
428	0.2501256155	0.92998679
429	0.249924596	0.92998679
430	0.2496424943	0.92998679
431	0.2493693603	0.9313077939
432	0.2491417735	0.92998679
433	0.2487704261	0.92998679
434	0.2485108883	0.92998679
435	0.2482424915	0.92998679
436	0.2481089246	0.92998679
437	0.2475870611	0.928665786
438	0.2473604906	0.92998679
439	0.2470819499	0.928665786
440	0.2465930011	0.928665786
441	0.2463453945	0.928665786
442	0.246180396	0.928665786
443	0.2459111244	0.928665786
444	0.2457800045	0.92998679
445	0.2453749226	0.92998679
446	0.2448851941	0.9313077939
447	0.2447570226	0.92998679
448	0.2446360212	0.9313077939
449	0.2444913405	0.92998679
450	0.244138391	0.92998679
451	0.2439067555	0.92998679
452	0.2437281236	0.92998679
453	0.2434131973	0.9313077939
454	0.2431067385	0.9313077939
455	0.2427551232	0.9313077939
456	0.2422945448	0.9313077939
457	0.2421632472	0.9313077939
458	0.2419026546	0.9313077939
459	0.2416719818	0.9326287979
460	0.2414582622	0.9326287979
461	0.2411464251	0.9326287979
462	0.2407867863	0.9326287979
463	0.2406876272	0.9326287979
464	0.2404958131	0.9326287979
465	0.2401280712	0.9326287979
466	0.2400317871	0.9326287979
467	0.2399406969	0.9326287979
468	0.2397435149	0.9313077939
469	0.2393161547	0.9313077939
470	0.2389458803	0.9313077939
471	0.2387972154	0.9313077939
472	0.2383711638	0.9313077939
473	0.2381281654	0.9313077939
474	0.2377143081	0.9326287979
475	0.2372298509	0.9326287979
476	0.2369639279	0.9339498018
477	0.2366730922	0.9339498018
478	0.2365193004	0.9339498018
479	0.2364468152	0.9339498018
480	0.2361346242	0.9339498018
481	0.235914803	0.9339498018
482	0.235660159	0.9339498018
483	0.2354323416	0.9339498018
484	0.2352412605	0.9339498018
485	0.2350849234	0.9339498018
486	0.2349926335	0.9339498018
487	0.2345903062	0.9339498018
488	0.2344347311	0.9339498018
489	0.2342868086	0.9339498018
490	0.2341514875	0.9339498018
491	0.2339532201	0.9339498018
492	0.2336889437	0.9339498018
493	0.2334086171	0.9339498018
494	0.2330942239	0.9339498018
495	0.2328908878	0.9339498018
496	0.2326997355	0.9339498018
497	0.2322642634	0.9339498018
498	0.2321965574	0.9339498018
499	0.2319417205	0.9339498018
